Время,Температура,Мощность,Траффик,Нагрузка,Объект
2018-08-30 20:41:00,280.9625,5636,4994,45.56946,Главный
2018-08-30 20:41:00,297.13500000000005,5638,4867,38.30519,Вспомогательный
2018-08-30 20:42:00,274.2958333333333,4430,4945,45.37226,Главный
2018-08-30 20:42:00,290.7241666666667,4815,4886,38.39174000000001,Вспомогательный
2018-08-30 20:43:00,273.6079166666667,3371,4859,44.32508,Главный
2018-08-30 20:43:00,297.3591666666666,4999,4979,38.78853,Вспомогательный
2018-08-30 20:44:00,294.24666666666667,5088,5066,38.70554,Вспомогательный
2018-08-30 20:44:00,266.55,3266,4805,43.92575,Главный
2018-08-30 20:45:00,271.9475,2727,4865,44.02156,Главный
2018-08-30 20:45:00,298.0891666666667,5034,5290,38.62556,Вспомогательный
2018-08-30 20:46:00,267.5641666666667,2178,4878,43.88464000000001,Главный
2018-08-30 20:46:00,292.42083333333335,5179,5387,38.61169,Вспомогательный
2018-08-30 20:47:00,273.3533333333333,1269,4906,43.79665,Главный
2018-08-30 20:47:00,299.93,5913,5511,37.96248,Вспомогательный
2018-08-30 20:48:00,268.80833333333334,664,4925,44.2152,Главный
2018-08-30 20:48:00,293.5666666666666,6935,5582,38.41484000000001,Вспомогательный
2018-08-30 20:49:00,278.86625,388,4945,43.91615,Главный
2018-08-30 20:49:00,297.49833333333333,6291,5537,38.00589,Вспомогательный
2018-08-30 20:50:00,278.11375,290,5037,44.73398,Главный
2018-08-30 20:50:00,292.40916666666664,4763,5490,38.64244,Вспомогательный
2018-08-30 20:51:00,280.00416666666666,372,4960,44.8526,Главный
2018-08-30 20:51:00,296.26666666666665,3518,5418,39.05684,Вспомогательный
2018-08-30 20:52:00,272.2358333333333,955,4887,45.50602,Главный
2018-08-30 20:52:00,290.90916666666664,3114,5374,38.84865,Вспомогательный
2018-08-30 20:53:00,275.94666666666666,3121,4831,45.62045,Главный
2018-08-30 20:53:00,298.4275,2634,5128,38.94601,Вспомогательный
2018-08-30 20:54:00,276.8616666666667,5926,4831,46.2565,Главный
2018-08-30 20:54:00,293.46000000000004,1721,4961,38.65609,Вспомогательный
2018-08-30 20:55:00,279.5833333333333,6595,4961,46.68694,Главный
2018-08-30 20:55:00,298.23333333333335,1074,4977,38.54969000000001,Вспомогательный
2018-08-30 20:56:00,275.52833333333336,5651,4931,46.1176,Главный
2018-08-30 20:56:00,295.4075,591,5066,38.63715,Вспомогательный
2018-08-30 20:57:00,279.7008333333334,4974,4942,46.09545,Главный
2018-08-30 20:57:00,300.87499999999994,373,5260,38.98118,Вспомогательный
2018-08-30 20:58:00,277.67833333333334,4545,4996,46.3454,Главный
2018-08-30 20:58:00,295.5575,259,5303,38.74138,Вспомогательный
2018-08-30 20:59:00,279.0775,4879,4932,45.85115,Главный
2018-08-30 20:59:00,299.7158333333333,345,5279,39.51368,Вспомогательный
2018-08-30 21:00:00,275.9708333333333,4799,4915,45.76311,Главный
2018-08-30 21:00:00,295.47375,937,5100,38.90783,Вспомогательный
2018-08-30 21:01:00,299.33625,3025,5349,38.39445,Вспомогательный
2018-08-30 21:01:00,277.06166666666667,4860,5084,46.07223,Главный
2018-08-30 21:02:00,273.09,5032,4867,46.33199000000001,Главный
2018-08-30 21:02:00,292.5617500000001,5893,5140,38.68507,Вспомогательный
2018-08-30 21:03:00,275.83666666666664,5826,4867,45.76305,Главный
2018-08-30 21:03:00,293.6605,6457,5120,38.69995,Вспомогательный
2018-08-30 21:04:00,273.6825,6668,4867,45.76305,Главный
2018-08-30 21:04:00,289.10125,6084,5062,38.31464,Вспомогательный
2018-08-30 21:05:00,273.85749999999996,6108,4822,46.40821,Главный
2018-08-30 21:05:00,292.1195000000001,5289,5130,38.44555,Вспомогательный
2018-08-30 21:06:00,271.58750000000003,4459,4892,46.66628,Главный
2018-08-30 21:06:00,288.0505,4763,4975,38.25729000000001,Вспомогательный
2018-08-30 21:07:00,273.82166666666666,3473,4894,46.13783,Главный
2018-08-30 21:07:00,296.45650000000006,4987,4909,38.13499,Вспомогательный
2018-08-30 21:08:00,293.68325,5210,4982,38.73046,Вспомогательный
2018-08-30 21:08:00,271.7441666666667,3053,4809,46.11927,Главный
2018-08-30 21:09:00,295.42400000000004,5332,5097,38.94969,Вспомогательный
2018-08-30 21:09:00,274.2583333333333,3072,4695,46.88901,Главный
2018-08-30 21:10:00,272.27416666666664,2422,4705,46.8507,Главный
2018-08-30 21:10:00,289.98650000000004,5462,5036,38.74898,Вспомогательный
2018-08-30 21:11:00,273.70000000000005,1922,4818,46.23739000000001,Главный
2018-08-30 21:11:00,297.188,6103,5079,38.94122,Вспомогательный
2018-08-30 21:12:00,274.31583333333333,750,4950,46.28442,Главный
2018-08-30 21:12:00,297.888,6977,4946,38.33518,Вспомогательный
2018-08-30 21:13:00,275.9983333333334,411,5067,46.19151,Главный
2018-08-30 21:13:00,297.888,6630,4875,37.77181,Вспомогательный
2018-08-30 21:14:00,274.2441666666667,306,5109,46.07436,Главный
2018-08-30 21:14:00,297.888,5019,4813,37.53614,Вспомогательный
2018-08-30 21:15:00,304.46675000000005,3664,4740,37.12688,Вспомогательный
2018-08-30 21:15:00,277.8375,409,5107,45.08385,Главный
2018-08-30 21:16:00,298.284,3325,4710,36.67833,Вспомогательный
2018-08-30 21:16:00,275.20833333333337,911,4971,45.25127,Главный
2018-08-30 21:17:00,276.28666666666663,3147,5080,45.07069,Главный
2018-08-30 21:17:00,302.9491666666666,2716,4549,36.12293,Вспомогательный
2018-08-30 21:18:00,273.59125,5813,5109,44.99066,Главный
2018-08-30 21:18:00,296.57666666666665,1918,4615,35.95213,Вспомогательный
2018-08-30 21:19:00,303.96916666666664,1308,4602,36.03071,Вспомогательный
2018-08-30 21:19:00,273.21666666666664,6299,5205,44.22969000000001,Главный
2018-08-30 21:20:00,272.2441666666667,5866,5214,44.36766,Главный
2018-08-30 21:20:00,296.075,655,4633,35.71417,Вспомогательный
2018-08-30 21:21:00,274.19874999999996,4925,5242,44.44653,Главный
2018-08-30 21:21:00,296.0158333333333,393,4753,35.64705,Вспомогательный
2018-08-30 21:22:00,269.41416666666663,4390,5407,44.36958,Главный
2018-08-30 21:22:00,296.58666666666664,338,4803,35.7603,Вспомогательный
2018-08-30 21:23:00,275.90583333333336,4654,5537,44.10944,Главный
2018-08-30 21:23:00,298.99999999999994,409,4993,35.07454,Вспомогательный
2018-08-30 21:24:00,274.45416666666665,4806,5475,44.35012,Главный
2018-08-30 21:24:00,293.4533333333333,882,4993,35.07454,Вспомогательный
2018-08-30 21:25:00,300.2583333333333,2841,5069,35.23945,Вспомогательный
2018-08-30 21:25:00,280.29083333333335,5029,5462,44.20055,Главный
2018-08-30 21:26:00,276.18750000000006,5264,5378,43.65348,Главный
2018-08-30 21:26:00,295.35083333333336,5503,5084,35.04168,Вспомогательный
2018-08-30 21:27:00,275.3883333333333,5752,5233,43.68129,Главный
2018-08-30 21:27:00,301.8866666666667,6587,5043,34.88224,Вспомогательный
2018-08-30 21:28:00,272.47874999999993,6566,5214,44.38099,Главный
2018-08-30 21:28:00,296.46083333333326,5771,5029,35.31152,Вспомогательный
2018-08-30 21:29:00,276.32,5905,5151,44.58944,Главный
2018-08-30 21:29:00,295.3708333333333,5156,5005,35.31111,Вспомогательный
2018-08-30 21:30:00,272.43333333333334,4555,5032,44.79263,Главный
2018-08-30 21:30:00,291.5891666666667,4982,4985,35.42967,Вспомогательный
2018-08-30 21:31:00,279.15250000000003,3707,5081,45.4234,Главный
2018-08-30 21:31:00,295.0958333333333,5275,4915,35.1792,Вспомогательный
2018-08-30 21:32:00,274.5158333333333,3154,5037,45.17381,Главный
2018-08-30 21:32:00,290.44583333333327,5528,4795,35.31747,Вспомогательный
2018-08-30 21:33:00,281.24083333333334,3206,4930,44.6794,Главный
2018-08-30 21:33:00,295.8608333333333,5557,4705,35.20588,Вспомогательный
2018-08-30 21:34:00,282.4491666666667,2959,4851,44.05241,Главный
2018-08-30 21:34:00,290.9666666666667,5869,4756,35.43397,Вспомогательный
2018-08-30 21:35:00,291.6891666666667,1412,4825,43.44925,Главный
2018-08-30 21:35:00,297.47583333333336,6262,4683,35.52038,Вспомогательный
2018-08-30 21:36:00,282.2575,774,4690,43.92197,Главный
2018-08-30 21:36:00,293.36499999999995,6662,4729,35.77867,Вспомогательный
2018-08-30 21:37:00,293.8291666666667,456,4690,43.63507,Главный
2018-08-30 21:37:00,299.2416666666667,6014,4655,35.79973,Вспомогательный
2018-08-30 21:38:00,286.6808333333334,344,4807,43.1507,Главный
2018-08-30 21:38:00,295.14,5024,4669,36.16236,Вспомогательный
2018-08-30 21:39:00,295.15333333333336,390,4792,42.9089,Главный
2018-08-30 21:39:00,299.88166666666666,4000,4662,36.15418,Вспомогательный
2018-08-30 21:40:00,284.56416666666667,836,4771,42.96577,Главный
2018-08-30 21:40:00,296.58583333333337,3541,4487,36.16004,Вспомогательный
2018-08-30 21:41:00,293.6725,2945,4793,42.87359,Главный
2018-08-30 21:41:00,301.35083333333336,3323,4517,36.32445,Вспомогательный
2018-08-30 21:42:00,291.21250000000003,5353,4715,42.48232,Главный
2018-08-30 21:42:00,296.4075,2718,4517,36.32445,Вспомогательный
2018-08-30 21:43:00,290.79333333333335,5950,4524,41.98285,Главный
2018-08-30 21:43:00,302.12083333333334,2103,4469,35.55515,Вспомогательный
2018-08-30 21:44:00,280.55583333333334,5232,4546,41.77719,Главный
2018-08-30 21:44:00,296.28166666666664,1446,4453,35.7931,Вспомогательный
2018-08-30 21:45:00,297.4208333333333,691,4414,35.63242,Вспомогательный
2018-08-30 21:45:00,277.0541666666667,4674,4488,41.49771,Главный
2018-08-30 21:46:00,275.9983333333333,4571,4453,41.43998,Главный
2018-08-30 21:46:00,291.4608333333333,518,4380,36.13447,Вспомогательный
2018-08-30 21:47:00,278.93083333333334,4813,4434,41.49694,Главный
2018-08-30 21:47:00,295.365,345,4396,35.60817,Вспомогательный
2018-08-30 21:48:00,274.28333333333336,5121,4480,41.25789,Главный
2018-08-30 21:48:00,290.0058333333333,399,4346,35.4244,Вспомогательный
2018-08-30 21:49:00,296.64416666666665,687,4308,35.16259,Вспомогательный
2018-08-30 21:49:00,275.0800000000001,5228,4503,41.23302,Главный
2018-08-30 21:50:00,274.1175,5400,4501,41.49446,Главный
2018-08-30 21:50:00,290.5308333333333,1382,4267,35.11659,Вспомогательный
2018-08-30 21:51:00,298.08583333333337,2248,4195,34.53446,Вспомогательный
2018-08-30 21:51:00,279.61,5795,4441,41.65382,Главный
2018-08-30 21:52:00,277.5675,6254,4472,42.04972,Главный
2018-08-30 21:52:00,292.27,3095,4129,34.36412,Вспомогательный
2018-08-30 21:53:00,298.1633333333333,3848,4088,33.93738,Вспомогательный
2018-08-30 21:53:00,287.8908333333333,5160,4469,42.2343,Главный
2018-08-30 21:54:00,282.88166666666666,4303,4467,42.51863,Главный
2018-08-30 21:54:00,295.32025000000004,3915,4068,33.95683,Вспомогательный
2018-08-30 21:55:00,293.8833333333334,3506,4505,42.68549,Главный
2018-08-30 21:55:00,302.88575,4280,4134,34.03778,Вспомогательный
2018-08-30 21:56:00,286.5416666666667,3184,4585,42.96012,Главный
2018-08-30 21:56:00,297.03416666666664,4775,4092,33.98799,Вспомогательный
2018-08-30 21:57:00,295.7833333333333,3191,4599,42.28612,Главный
2018-08-30 21:57:00,299.7141666666666,4730,4193,34.07154,Вспомогательный
2018-08-30 21:58:00,289.08750000000003,3112,4626,42.5944,Главный
2018-08-30 21:58:00,293.24749999999995,4394,4166,34.71387,Вспомогательный
2018-08-30 21:59:00,298.16499999999996,4699,4642,34.81528,Вспомогательный
2018-08-30 21:59:00,292.93416666666667,2048,4621,43.03433,Главный
2018-08-30 22:00:00,287.39666666666665,1225,4659,43.12144,Главный
2018-08-30 22:00:00,294.5241666666667,4580,4335,35.87943,Вспомогательный
2018-08-30 22:01:00,282.63916666666665,871,4671,43.17068,Главный
2018-08-30 22:01:00,294.9158333333333,4539,4286,36.53524,Вспомогательный
2018-08-30 22:02:00,278.2883333333333,581,4779,44.12553,Главный
2018-08-30 22:02:00,291.7041666666667,4156,4222,36.81256,Вспомогательный
2018-08-30 22:03:00,296.6558333333333,3146,4240,37.46529,Вспомогательный
2018-08-30 22:03:00,289.1266666666666,384,4736,47.25472,Главный
2018-08-30 22:04:00,281.0533333333333,451,4736,47.25472,Главный
2018-08-30 22:04:00,291.21666666666664,2767,4267,37.42355,Вспомогательный
2018-08-30 22:05:00,282.2341666666667,902,4743,48.21007,Главный
2018-08-30 22:05:00,297.04,2922,4302,37.38173,Вспомогательный
2018-08-30 22:06:00,276.6466666666667,1530,4764,48.62827,Главный
2018-08-30 22:06:00,291.5808333333334,3145,4307,37.25951,Вспомогательный
2018-08-30 22:07:00,284.9841666666667,1974,4851,48.82533,Главный
2018-08-30 22:07:00,297.53166666666664,2432,4263,37.0064,Вспомогательный
2018-08-30 22:08:00,279.3941666666667,2713,4948,48.64648,Главный
2018-08-30 22:08:00,293.8691666666667,1674,4229,37.11756,Вспомогательный
2018-08-30 22:09:00,291.91999999999996,3457,5015,48.59595,Главный
2018-08-30 22:09:00,296.34000000000003,784,4279,37.15294,Вспомогательный
2018-08-30 22:10:00,288.81166666666667,3639,5000,48.10227,Главный
2018-08-30 22:10:00,291.3533333333333,509,4306,37.45856,Вспомогательный
2018-08-30 22:11:00,302.5258333333333,4009,5069,47.93586,Главный
2018-08-30 22:11:00,299.31,346,4285,37.7885,Вспомогательный
2018-08-30 22:12:00,289.4641666666667,4158,4917,48.00933,Главный
2018-08-30 22:12:00,293.5733333333333,269,4285,37.7885,Вспомогательный
2018-08-30 22:13:00,295.8441666666667,4229,4860,48.60973,Главный
2018-08-30 22:13:00,296.40833333333336,459,4353,38.38379000000001,Вспомогательный
2018-08-30 22:14:00,292.73083333333335,998,4373,39.03865,Вспомогательный
2018-08-30 22:14:00,289.72333333333336,4175,4752,47.90853,Главный
2018-08-30 22:15:00,298.47499999999997,3948,4774,48.00039,Главный
2018-08-30 22:15:00,293.9883333333333,1332,4390,39.04395,Вспомогательный
2018-08-30 22:16:00,289.345,3974,4796,47.56702,Главный
2018-08-30 22:16:00,289.60166666666663,2390,4180,39.40198,Вспомогательный
2018-08-30 22:17:00,290.0691666666667,3000,4161,39.78296,Вспомогательный
2018-08-30 22:17:00,287.52083333333337,4007,4773,47.34333,Главный
2018-08-30 22:18:00,286.755,3657,4858,47.00167,Главный
2018-08-30 22:18:00,287.9575,3568,4217,39.80597,Вспомогательный
2018-08-30 22:19:00,293.03,3914,4299,40.06005,Вспомогательный
2018-08-30 22:19:00,296.10249999999996,3247,4801,46.65897,Главный
2018-08-30 22:20:00,293.1091666666667,2937,4729,46.20959000000001,Главный
2018-08-30 22:20:00,289.8533333333333,4053,4334,40.75184,Вспомогательный
2018-08-30 22:21:00,298.70666666666665,4237,4355,41.49757,Вспомогательный
2018-08-30 22:21:00,294.15208333333334,3001,4706,45.73481,Главный
2018-08-30 22:22:00,290.74583333333334,3005,4835,45.71964000000001,Главный
2018-08-30 22:22:00,294.20666666666665,4295,4372,42.62004,Вспомогательный
2018-08-30 22:23:00,298.0241666666667,4332,4600,42.48124,Вспомогательный
2018-08-30 22:23:00,293.0316666666667,1968,4707,45.79856,Главный
2018-08-30 22:24:00,287.61499999999995,1487,4682,45.5423,Главный
2018-08-30 22:24:00,293.41,4181,4600,42.48124,Вспомогательный
2018-08-30 22:25:00,285.7816666666667,924,4659,45.18407,Главный
2018-08-30 22:25:00,296.1958333333334,3739,4682,43.11498,Вспомогательный
2018-08-30 22:26:00,281.415,869,4658,45.22154000000001,Главный
2018-08-30 22:26:00,290.175,3778,4731,43.28191,Вспомогательный
2018-08-30 22:27:00,283.73749999999995,546,4710,45.44827,Главный
2018-08-30 22:27:00,292.9391666666667,3041,4792,43.13308,Вспомогательный
2018-08-30 22:28:00,281.75083333333333,378,4796,45.27802,Главный
2018-08-30 22:28:00,287.62833333333333,2658,4995,43.20727,Вспомогательный
2018-08-30 22:29:00,288.16999999999996,657,4740,43.94715,Главный
2018-08-30 22:29:00,293.1566666666667,2350,5156,42.92176,Вспомогательный
2018-08-30 22:30:00,281.3625,1210,4694,43.75931,Главный
2018-08-30 22:30:00,289.80083333333334,1717,5340,42.66909,Вспомогательный
2018-08-30 22:31:00,290.32416666666666,1286,4705,44.22615,Главный
2018-08-30 22:31:00,291.15416666666664,1248,5551,42.46121,Вспомогательный
2018-08-30 22:32:00,285.5083333333333,1866,4574,43.95574000000001,Главный
2018-08-30 22:32:00,289.72833333333335,597,5571,41.77254,Вспомогательный
2018-08-30 22:33:00,288.12666666666667,2855,4543,44.23685,Главный
2018-08-30 22:33:00,298.5116666666667,353,5592,41.5236,Вспомогательный
2018-08-30 22:34:00,285.3391666666667,3500,4686,44.65398,Главный
2018-08-30 22:34:00,294.9875,244,5409,41.36625,Вспомогательный
2018-08-30 22:35:00,287.16499999999996,3824,4657,45.27248,Главный
2018-08-30 22:35:00,299.74583333333334,326,5435,40.94243,Вспомогательный
2018-08-30 22:36:00,286.47333333333336,4016,4763,45.49479,Главный
2018-08-30 22:36:00,292.95166666666665,875,5529,42.83052,Вспомогательный
2018-08-30 22:37:00,287.6325,4489,4808,44.99207,Главный
2018-08-30 22:37:00,295.4558333333333,2729,5614,41.69589000000001,Вспомогательный
2018-08-30 22:38:00,285.40833333333336,4435,4984,45.53217,Главный
2018-08-30 22:38:00,288.40166666666664,5780,5684,41.33255,Вспомогательный
2018-08-30 22:39:00,287.51000000000005,4412,5070,45.73207,Главный
2018-08-30 22:39:00,295.00916666666666,6339,5580,40.78762,Вспомогательный
2018-08-30 22:40:00,287.83583333333337,4485,5214,46.8709,Главный
2018-08-30 22:40:00,288.0366666666667,5793,5692,40.7374,Вспомогательный
2018-08-30 22:41:00,294.7475,4146,5095,46.86541,Главный
2018-08-30 22:41:00,293.95750000000004,4932,5674,40.81737,Вспомогательный
2018-08-30 22:42:00,292.3225,3947,5083,46.28257,Главный
2018-08-30 22:42:00,287.86333333333334,4369,5678,40.15826,Вспомогательный
2018-08-30 22:43:00,294.685,3604,5120,46.38068,Главный
2018-08-30 22:43:00,293.7241666666667,4608,5551,40.20756,Вспомогательный
2018-08-30 22:44:00,291.12583333333333,3344,5116,46.74184,Главный
2018-08-30 22:44:00,289.07916666666665,4792,5366,39.707,Вспомогательный
2018-08-30 22:45:00,295.04583333333335,2794,5122,47.12062,Главный
2018-08-30 22:45:00,294.53333333333336,4815,5181,39.71166,Вспомогательный
2018-08-30 22:46:00,290.5275,4969,5121,39.38385,Вспомогательный
2018-08-30 22:46:00,288.69916666666666,2084,5120,47.72659,Главный
2018-08-30 22:47:00,289.1858333333333,1224,5186,48.35095,Главный
2018-08-30 22:47:00,296.3175,5799,5039,38.59042,Вспомогательный
2018-08-30 22:48:00,293.1133333333333,6663,5154,38.89215,Вспомогательный
2018-08-30 22:48:00,283.5133333333333,640,5120,47.8874,Главный
2018-08-30 22:49:00,289.67749999999995,384,4953,48.07443,Главный
2018-08-30 22:49:00,296.8983333333333,6197,5030,39.02839,Вспомогательный
2018-08-30 22:50:00,295.7516666666666,4502,5032,38.83171,Вспомогательный
2018-08-30 22:50:00,284.4791666666667,317,4875,48.27109,Главный
2018-08-30 22:51:00,291.9025,333,4921,48.26751,Главный
2018-08-30 22:51:00,296.3941666666667,3292,5134,38.86571,Вспомогательный
2018-08-30 22:52:00,293.4591666666667,2791,4886,38.99906,Вспомогательный
2018-08-30 22:52:00,288.43666666666667,915,4957,47.07597,Главный
2018-08-30 22:53:00,288.0225,3051,4959,46.38359000000001,Главный
2018-08-30 22:53:00,295.29249999999996,2494,4777,39.4574,Вспомогательный
2018-08-30 22:54:00,285.6375,5560,5109,46.38776,Главный
2018-08-30 22:54:00,291.98999999999995,1591,4813,39.57681,Вспомогательный
2018-08-30 22:55:00,286.9875,6313,4999,46.09122,Главный
2018-08-30 22:55:00,294.6983333333333,1010,4684,39.63637,Вспомогательный
2018-08-30 22:56:00,290.27916666666664,585,4703,39.52779,Вспомогательный
2018-08-30 22:56:00,284.0199999999999,5427,4922,46.46025,Главный
2018-08-30 22:57:00,285.79,4638,4808,46.13062,Главный
2018-08-30 22:57:00,293.6791666666666,356,4695,39.67661,Вспомогательный
2018-08-30 22:58:00,288.78416666666664,264,4714,40.2173,Вспомогательный
2018-08-30 22:58:00,285.26500000000004,4233,4825,45.87468,Главный
2018-08-30 22:59:00,289.4983333333333,4491,4884,47.46333,Главный
2018-08-30 22:59:00,291.45666666666665,331,4763,41.09948,Вспомогательный
2018-08-30 23:00:00,287.4041666666667,4522,4862,47.38208,Главный
2018-08-30 23:00:00,287.675,868,4606,41.40005,Вспомогательный
2018-08-30 23:01:00,292.99499999999995,4625,4911,46.97408,Главный
2018-08-30 23:01:00,296.1816666666667,2849,4614,41.37168,Вспомогательный
2018-08-30 23:02:00,287.79249999999996,4808,4917,46.88465,Главный
2018-08-30 23:02:00,291.0675,5958,4670,41.36288,Вспомогательный
2018-08-30 23:03:00,289.5225,5483,4835,45.60355,Главный
2018-08-30 23:03:00,295.27250000000004,6651,4706,41.39493,Вспомогательный
2018-08-30 23:04:00,289.0291666666667,5632,4835,45.60355,Главный
2018-08-30 23:04:00,287.67083333333335,6203,4858,41.4692,Вспомогательный
2018-08-30 23:05:00,288.73166666666674,5428,4833,41.28129000000001,Вспомогательный
2018-08-30 23:05:00,294.1516666666667,5590,4769,45.53102,Главный
2018-08-30 23:06:00,283.1983333333333,4500,4930,40.93324000000001,Вспомогательный
2018-08-30 23:06:00,289.1116666666667,4288,4721,45.39105,Главный
2018-08-30 23:07:00,290.2183333333333,4614,4871,40.44999,Вспомогательный
2018-08-30 23:07:00,295.50916666666666,3190,4815,44.28826,Главный
2018-08-30 23:08:00,290.63833333333326,2911,4757,44.4517,Главный
2018-08-30 23:08:00,287.635,4601,4993,41.26853,Вспомогательный
2018-08-30 23:09:00,292.3941666666667,4583,5137,41.39277,Вспомогательный
2018-08-30 23:09:00,293.31041666666664,2431,4626,43.66592,Главный
2018-08-30 23:10:00,289.91083333333336,5196,5255,42.17612,Вспомогательный
2018-08-30 23:10:00,290.0,1742,4664,43.4486,Главный
2018-08-30 23:11:00,293.7941666666666,5855,5128,42.17595,Вспомогательный
2018-08-30 23:11:00,296.0725,1116,4664,43.15841,Главный
2018-08-30 23:12:00,289.9666666666667,625,4736,42.28372,Главный
2018-08-30 23:12:00,288.5183333333333,6578,5068,42.65837,Вспомогательный
2018-08-30 23:13:00,290.95166666666665,6279,5094,43.08543,Вспомогательный
2018-08-30 23:13:00,296.96500000000003,368,4784,42.60346,Главный
2018-08-30 23:14:00,286.5869444444444,4545,5047,43.2394,Вспомогательный
2018-08-30 23:14:00,293.1133333333333,299,4554,43.09095,Главный
2018-08-30 23:15:00,297.6513888888889,3274,5033,43.35921,Вспомогательный
2018-08-30 23:15:00,294.9166666666667,352,4551,43.61684,Главный
2018-08-30 23:16:00,290.50750000000005,819,4508,44.13491,Главный
2018-08-30 23:16:00,291.4916666666666,3044,5044,43.6343,Вспомогательный
2018-08-30 23:17:00,294.0,2334,5044,43.6343,Вспомогательный
2018-08-30 23:17:00,298.1691666666667,2764,4470,45.55368,Главный
2018-08-30 23:18:00,286.51916666666665,1513,4884,43.84729,Вспомогательный
2018-08-30 23:18:00,291.45833333333337,4240,4429,46.55573,Главный
2018-08-30 23:19:00,295.645,1027,4946,43.63913,Вспомогательный
2018-08-30 23:19:00,296.4916666666667,5655,4421,46.18674,Главный
2018-08-30 23:20:00,287.6675000000001,5960,4494,47.03713,Главный
2018-08-30 23:20:00,290.20250000000004,516,5031,44.4337,Вспомогательный
2018-08-30 23:21:00,291.41024999999996,319,5155,44.64803,Вспомогательный
2018-08-30 23:21:00,294.2995833333333,4925,4487,46.71448,Главный
2018-08-30 23:22:00,291.26958333333334,4455,4530,46.36094,Главный
2018-08-30 23:22:00,289.8358333333333,261,5238,45.36083,Вспомогательный
2018-08-30 23:23:00,290.0308333333333,340,5205,44.95259,Вспомогательный
2018-08-30 23:23:00,299.02458333333334,4727,5179,47.39297,Главный
2018-08-30 23:24:00,296.7810897435898,4998,4710,48.24954,Главный
2018-08-30 23:24:00,288.18583333333333,885,5205,44.95259,Вспомогательный
2018-08-30 23:25:00,290.9666666666667,2881,5186,44.27782,Вспомогательный
2018-08-30 23:25:00,301.8839102564103,4875,4604,47.3722,Главный
2018-08-30 23:26:00,290.48583333333335,6008,5164,44.55985,Вспомогательный
2018-08-30 23:26:00,294.3404166666666,4922,4591,48.32321,Главный
2018-08-30 23:27:00,293.335,6523,5260,44.56366,Вспомогательный
2018-08-30 23:27:00,296.32916666666665,5722,4621,48.9566,Главный
2018-08-30 23:28:00,292.6516666666667,6357,4828,48.79492,Главный
2018-08-30 23:28:00,291.2383333333333,6254,5459,44.77776,Вспомогательный
2018-08-30 23:29:00,288.2441666666667,5210,5532,44.38743,Вспомогательный
2018-08-30 23:29:00,297.0225,5912,4597,49.0549,Главный
2018-08-30 23:30:00,294.9641666666667,4740,4694,49.56967,Главный
2018-08-30 23:30:00,283.97999999999996,4720,5437,44.73543,Вспомогательный
2018-08-30 23:31:00,288.47916666666663,4693,5365,45.03441,Вспомогательный
2018-08-30 23:31:00,298.46166666666664,3288,4671,50.14759,Главный
2018-08-30 23:32:00,293.295,3076,4648,51.22658,Главный
2018-08-30 23:32:00,283.29333333333335,4840,5382,45.10469000000001,Вспомогательный
2018-08-30 23:33:00,284.78,4933,5395,44.61528,Вспомогательный
2018-08-30 23:33:00,297.7083333333333,2686,4811,52.96636,Главный
2018-08-30 23:34:00,293.3258333333334,2152,4753,52.72738,Главный
2018-08-30 23:34:00,283.24083333333334,5109,5330,44.41252,Вспомогательный
2018-08-30 23:35:00,287.29,6159,5222,44.48416,Вспомогательный
2018-08-30 23:35:00,300.53,1263,4945,51.94616,Главный
2018-08-30 23:36:00,296.9058333333333,662,5150,51.72665,Главный
2018-08-30 23:36:00,282.4149999999999,6844,5207,43.94599,Вспомогательный
2018-08-30 23:37:00,288.83916666666664,6436,5196,42.86895,Вспомогательный
2018-08-30 23:37:00,300.6904166666667,398,5152,51.15547,Главный
2018-08-30 23:38:00,283.7766666666667,4768,5129,41.92309,Вспомогательный
2018-08-30 23:38:00,295.5125,352,5211,50.69955,Главный
2018-08-30 23:39:00,290.7008333333334,3511,5128,41.90469,Вспомогательный
2018-08-30 23:39:00,300.80041666666665,409,5032,49.55697,Главный
2018-08-30 23:40:00,293.9958333333333,908,4987,50.2656,Главный
2018-08-30 23:40:00,285.0508333333334,3287,5136,41.50697,Вспомогательный
2018-08-30 23:41:00,295.29375,3063,4794,50.47147,Главный
2018-08-30 23:41:00,291.78749999999997,2734,5049,41.31136,Вспомогательный
2018-08-30 23:42:00,284.52000000000004,1736,5050,41.14545,Вспомогательный
2018-08-30 23:42:00,291.19750000000005,5431,4704,49.84221,Главный
2018-08-30 23:43:00,292.49,1466,5013,40.96297,Вспомогательный
2018-08-30 23:43:00,295.405,5853,4560,48.78069,Главный
2018-08-30 23:44:00,285.59999999999997,633,5038,40.70863,Вспомогательный
2018-08-30 23:44:00,289.97,5873,4380,47.53451,Главный
2018-08-30 23:45:00,294.4141666666667,364,5143,40.91403,Вспомогательный
2018-08-30 23:45:00,297.56916666666666,5068,4576,46.80127,Главный
2018-08-30 23:46:00,287.8016666666667,270,5170,40.20891,Вспомогательный
2018-08-30 23:46:00,291.80833333333334,4665,4735,46.40985,Главный
2018-08-30 23:47:00,293.3675,374,5174,39.39512,Вспомогательный
2018-08-30 23:47:00,298.26500000000004,4986,4820,46.20651,Главный
2018-08-30 23:48:00,290.5651666666667,5141,4739,45.55477,Главный
